,docId,isValid,passage,passage_id,e1,e2
64,LLL.d14,True,Evidence based on the use of modified and mutant forms of the phosphatase protein indicates that SpoIIE blocks the capacity of unphosphorylated SpoIIAA to activate sigmaF until formation of the polar septum is completed.,LLL.d14.s1,SpoIIAA,sigmaF
65,LLL.d14,False,Evidence based on the use of modified and mutant forms of the phosphatase protein indicates that SpoIIE blocks the capacity of unphosphorylated SpoIIAA to activate sigmaF until formation of the polar septum is completed.,LLL.d14.s1,SpoIIE,sigmaF
66,LLL.d14,True,Cell-specific activation of transcription factor sigmaF during sporulation in Bacillus subtilis requires the formation of the polar septum and the activity of a serine phosphatase (SpoIIE) located in the septum.,LLL.d14.s2,SpoIIE,sigmaF
67,LLL.d14,True,The SpoIIE phosphatase indirectly activates sigmaF by dephosphorylating a protein (SpoIIAA-P) in the pathway that controls the activity of the transcription factor.,LLL.d14.s3,SpoIIE,SpoIIAA-P
68,LLL.d14,True,The SpoIIE phosphatase indirectly activates sigmaF by dephosphorylating a protein (SpoIIAA-P) in the pathway that controls the activity of the transcription factor.,LLL.d14.s3,SpoIIE,sigmaF
69,LLL.d14,True,The SpoIIE phosphatase indirectly activates sigmaF by dephosphorylating a protein (SpoIIAA-P) in the pathway that controls the activity of the transcription factor.,LLL.d14.s3,SpoIIAA-P,sigmaF
70,LLL.d15,True,Dephosphorylation of SpoIIAA-P by SpoIIE is strictly dependent on the presence of the bivalent metal ions Mn2+ or Mg2+.,LLL.d15.s0,SpoIIE,SpoIIAA-P
71,LLL.d16,True,(i) The finding that the bmrUR operon is under sigmaB control indicates that the elimination of multidrug compounds might be a new function in multiple stress resistance.,LLL.d16.s0,sigmaB,bmrUR
72,LLL.d16,True,"The ydaP gene might belong to the increasing number of sigmaB-dependent genes whose orthologues are under the control of sigmas in Escherichia coli, indicating that both regulons may fulfil similar functions.",LLL.d16.s1,sigmaB,ydaP
73,LLL.d16,True,"Three new sigmaB-dependent genes (ydaE, ydaG and yfkM) encoding proteins with still unknown functions were also described.",LLL.d16.s2,sigmaB,ydaE
74,LLL.d16,True,"Three new sigmaB-dependent genes (ydaE, ydaG and yfkM) encoding proteins with still unknown functions were also described.",LLL.d16.s2,sigmaB,ydaG
75,LLL.d16,True,"Three new sigmaB-dependent genes (ydaE, ydaG and yfkM) encoding proteins with still unknown functions were also described.",LLL.d16.s2,sigmaB,yfkM
76,LLL.d16,False,"Three new sigmaB-dependent genes (ydaE, ydaG and yfkM) encoding proteins with still unknown functions were also described.",LLL.d16.s2,ydaE,ydaG
77,LLL.d16,False,"Three new sigmaB-dependent genes (ydaE, ydaG and yfkM) encoding proteins with still unknown functions were also described.",LLL.d16.s2,ydaE,yfkM
78,LLL.d16,False,"Three new sigmaB-dependent genes (ydaE, ydaG and yfkM) encoding proteins with still unknown functions were also described.",LLL.d16.s2,ydaG,yfkM
79,LLL.d17,True,"Cell specificity is first established in the forespore under the control of the sigma F factor, which is itself activated through the action of the SpoIIE serine phosphatase, an enzyme targeted to the septum between the two cells.",LLL.d17.s0,SpoIIE,sigma F
80,LLL.d18,True,"Most cot genes, and the gerE gene, are transcribed by sigmaK RNA polymerase.",LLL.d18.s0,sigmaK,cot
81,LLL.d18,True,"Most cot genes, and the gerE gene, are transcribed by sigmaK RNA polymerase.",LLL.d18.s0,sigmaK,gerE
82,LLL.d18,False,"Most cot genes, and the gerE gene, are transcribed by sigmaK RNA polymerase.",LLL.d18.s0,cot,gerE
83,LLL.d18,True,"Previously, it was shown that the GerE protein inhibits transcription in vitro of the sigK gene encoding sigmaK.",LLL.d18.s1,GerE,sigK
84,LLL.d18,True,These results demonstrate that sigmaK-dependent transcription of gerE initiates a negative feedback loop in which GerE acts as a repressor to limit production of sigmaK.,LLL.d18.s2,sigmaK,gerE
85,LLL.d18,True,These results demonstrate that sigmaK-dependent transcription of gerE initiates a negative feedback loop in which GerE acts as a repressor to limit production of sigmaK.,LLL.d18.s2,GerE,sigmaK
86,LLL.d18,False,These results demonstrate that sigmaK-dependent transcription of gerE initiates a negative feedback loop in which GerE acts as a repressor to limit production of sigmaK.,LLL.d18.s2,sigmaK,GerE
87,LLL.d18,False,These results demonstrate that sigmaK-dependent transcription of gerE initiates a negative feedback loop in which GerE acts as a repressor to limit production of sigmaK.,LLL.d18.s2,sigmaK,sigmaK
88,LLL.d18,False,These results demonstrate that sigmaK-dependent transcription of gerE initiates a negative feedback loop in which GerE acts as a repressor to limit production of sigmaK.,LLL.d18.s2,GerE,gerE
89,LLL.d18,False,These results demonstrate that sigmaK-dependent transcription of gerE initiates a negative feedback loop in which GerE acts as a repressor to limit production of sigmaK.,LLL.d18.s2,gerE,sigmaK
90,LLL.d18,True,"A low level of GerE activated transcription of cotD by sigmaK RNA polymerase in vitro, but a higher level of GerE repressed cotD transcription.",LLL.d18.s3,GerE,sigmaK
91,LLL.d18,True,"A low level of GerE activated transcription of cotD by sigmaK RNA polymerase in vitro, but a higher level of GerE repressed cotD transcription.",LLL.d18.s3,GerE,cotD
92,LLL.d18,True,"A low level of GerE activated transcription of cotD by sigmaK RNA polymerase in vitro, but a higher level of GerE repressed cotD transcription.",LLL.d18.s3,sigmaK,cotD
93,LLL.d18,True,"A low level of GerE activated transcription of cotD by sigmaK RNA polymerase in vitro, but a higher level of GerE repressed cotD transcription.",LLL.d18.s3,GerE,cotD
94,LLL.d18,False,"A low level of GerE activated transcription of cotD by sigmaK RNA polymerase in vitro, but a higher level of GerE repressed cotD transcription.",LLL.d18.s3,GerE,GerE
95,LLL.d18,False,"A low level of GerE activated transcription of cotD by sigmaK RNA polymerase in vitro, but a higher level of GerE repressed cotD transcription.",LLL.d18.s3,GerE,cotD
96,LLL.d18,False,"A low level of GerE activated transcription of cotD by sigmaK RNA polymerase in vitro, but a higher level of GerE repressed cotD transcription.",LLL.d18.s3,sigmaK,GerE
97,LLL.d18,False,"A low level of GerE activated transcription of cotD by sigmaK RNA polymerase in vitro, but a higher level of GerE repressed cotD transcription.",LLL.d18.s3,sigmaK,cotD
98,LLL.d18,False,"A low level of GerE activated transcription of cotD by sigmaK RNA polymerase in vitro, but a higher level of GerE repressed cotD transcription.",LLL.d18.s3,GerE,cotD
99,LLL.d18,False,"A low level of GerE activated transcription of cotD by sigmaK RNA polymerase in vitro, but a higher level of GerE repressed cotD transcription.",LLL.d18.s3,cotD,cotD
100,LLL.d18,True,"Here, we show that GerE binds near the sigK transcriptional start site, to act as a repressor.",LLL.d18.s4,GerE,sigK
101,LLL.d18,True,We show that GerE binds to two sites that span the -35 region of the cotD promoter.,LLL.d18.s5,GerE,cotD
102,LLL.d18,True,These results suggest that a rising level of GerE in sporulating cells may first activate cotD transcription from the upstream site then repress transcription as the downstream site becomes occupied.,LLL.d18.s6,GerE,cotD
103,LLL.d19,True,sspG transcription also requires the DNA binding protein GerE.,LLL.d19.s0,GerE,sspG
104,LLL.d19,True,"In contrast, sspJ is transcribed in the forespore compartment by RNA polymerase with the forespore-specific sigmaG and appears to give a monocistronic transcript.",LLL.d19.s1,sigmaG,sspJ
105,LLL.d20,True,"ComK negatively controls the transcription of hag by stimulating the transcription of comF-flgM, thereby increasing the production of the FlgM antisigma factor that inhibits sigmaD activity.",LLL.d20.s0,ComK,FlgM
106,LLL.d20,True,"ComK negatively controls the transcription of hag by stimulating the transcription of comF-flgM, thereby increasing the production of the FlgM antisigma factor that inhibits sigmaD activity.",LLL.d20.s0,ComK,hag
107,LLL.d20,True,"ComK negatively controls the transcription of hag by stimulating the transcription of comF-flgM, thereby increasing the production of the FlgM antisigma factor that inhibits sigmaD activity.",LLL.d20.s0,ComK,comF
108,LLL.d20,True,"ComK negatively controls the transcription of hag by stimulating the transcription of comF-flgM, thereby increasing the production of the FlgM antisigma factor that inhibits sigmaD activity.",LLL.d20.s0,ComK,flgM
109,LLL.d20,True,"ComK negatively controls the transcription of hag by stimulating the transcription of comF-flgM, thereby increasing the production of the FlgM antisigma factor that inhibits sigmaD activity.",LLL.d20.s0,FlgM,sigmaD
110,LLL.d20,False,"ComK negatively controls the transcription of hag by stimulating the transcription of comF-flgM, thereby increasing the production of the FlgM antisigma factor that inhibits sigmaD activity.",LLL.d20.s0,ComK,sigmaD
111,LLL.d20,False,"ComK negatively controls the transcription of hag by stimulating the transcription of comF-flgM, thereby increasing the production of the FlgM antisigma factor that inhibits sigmaD activity.",LLL.d20.s0,FlgM,hag
112,LLL.d20,False,"ComK negatively controls the transcription of hag by stimulating the transcription of comF-flgM, thereby increasing the production of the FlgM antisigma factor that inhibits sigmaD activity.",LLL.d20.s0,FlgM,comF
113,LLL.d20,False,"ComK negatively controls the transcription of hag by stimulating the transcription of comF-flgM, thereby increasing the production of the FlgM antisigma factor that inhibits sigmaD activity.",LLL.d20.s0,FlgM,flgM
114,LLL.d20,False,"ComK negatively controls the transcription of hag by stimulating the transcription of comF-flgM, thereby increasing the production of the FlgM antisigma factor that inhibits sigmaD activity.",LLL.d20.s0,hag,comF
115,LLL.d20,False,"ComK negatively controls the transcription of hag by stimulating the transcription of comF-flgM, thereby increasing the production of the FlgM antisigma factor that inhibits sigmaD activity.",LLL.d20.s0,hag,flgM
116,LLL.d20,False,"ComK negatively controls the transcription of hag by stimulating the transcription of comF-flgM, thereby increasing the production of the FlgM antisigma factor that inhibits sigmaD activity.",LLL.d20.s0,hag,sigmaD
117,LLL.d20,False,"ComK negatively controls the transcription of hag by stimulating the transcription of comF-flgM, thereby increasing the production of the FlgM antisigma factor that inhibits sigmaD activity.",LLL.d20.s0,comF,flgM
118,LLL.d20,False,"ComK negatively controls the transcription of hag by stimulating the transcription of comF-flgM, thereby increasing the production of the FlgM antisigma factor that inhibits sigmaD activity.",LLL.d20.s0,comF,sigmaD
119,LLL.d20,False,"ComK negatively controls the transcription of hag by stimulating the transcription of comF-flgM, thereby increasing the production of the FlgM antisigma factor that inhibits sigmaD activity.",LLL.d20.s0,flgM,sigmaD
120,LLL.d21,True,"This stress-induced increase in ykzA expression is absolutely dependent on the alternative sigma factor sigmaB, which controls a large stationary-phase and stress regulon.",LLL.d21.s0,sigmaB,ykzA
121,LLL.d22,True,"sigma X also contributes to the expression of CsbB, a putative membrane-bound glucosyl transferase that is partially controlled by the sigma B stress response sigma factor.",LLL.d22.s0,sigma X,CsbB
122,LLL.d22,True,"sigma X also contributes to the expression of CsbB, a putative membrane-bound glucosyl transferase that is partially controlled by the sigma B stress response sigma factor.",LLL.d22.s0,sigma B,CsbB
123,LLL.d22,False,"sigma X also contributes to the expression of CsbB, a putative membrane-bound glucosyl transferase that is partially controlled by the sigma B stress response sigma factor.",LLL.d22.s0,sigma X,sigma B
124,LLL.d23,True,"Transcriptional studies showed that nadE is strongly induced in response to heat, ethanol and salt stress or after starvation for glucose in a sigma B-dependent manner.",LLL.d23.s0,sigma B,nadE
125,LLL.d24,True,"Furthermore, YtxH and YvyD seemed to be induced after phosphate starvation in the wild type in a sigma(B)-dependent manner and in the sigB mutant probably via sigma(H).",LLL.d24.s0,sigma(B),YtxH
126,LLL.d24,True,"Furthermore, YtxH and YvyD seemed to be induced after phosphate starvation in the wild type in a sigma(B)-dependent manner and in the sigB mutant probably via sigma(H).",LLL.d24.s0,sigma(B),YvyD
127,LLL.d24,True,"Furthermore, YtxH and YvyD seemed to be induced after phosphate starvation in the wild type in a sigma(B)-dependent manner and in the sigB mutant probably via sigma(H).",LLL.d24.s0,sigma(H),YtxH
128,LLL.d24,True,"Furthermore, YtxH and YvyD seemed to be induced after phosphate starvation in the wild type in a sigma(B)-dependent manner and in the sigB mutant probably via sigma(H).",LLL.d24.s0,sigma(H),YvyD
129,LLL.d24,False,"Furthermore, YtxH and YvyD seemed to be induced after phosphate starvation in the wild type in a sigma(B)-dependent manner and in the sigB mutant probably via sigma(H).",LLL.d24.s0,sigma(B),sigma(H)
130,LLL.d24,False,"Furthermore, YtxH and YvyD seemed to be induced after phosphate starvation in the wild type in a sigma(B)-dependent manner and in the sigB mutant probably via sigma(H).",LLL.d24.s0,YtxH,YvyD
131,LLL.d25,True,"The expression of the bkd operon was induced by the presence of isoleucine or valine in the growth medium and depended upon the presence of the sigma factor SigL, a member of the sigma 54 family.",LLL.d25.s0,SigL,bkd
132,LLL.d26,True,"From these results we conclude that ComK negatively regulates degR expression by preventing sigmaD-driven transcription of degR, possibly through interaction with the control region.",LLL.d26.s0,ComK,sigmaD
133,LLL.d26,True,"From these results we conclude that ComK negatively regulates degR expression by preventing sigmaD-driven transcription of degR, possibly through interaction with the control region.",LLL.d26.s0,ComK,degR
134,LLL.d26,True,"From these results we conclude that ComK negatively regulates degR expression by preventing sigmaD-driven transcription of degR, possibly through interaction with the control region.",LLL.d26.s0,ComK,degR
135,LLL.d26,True,"From these results we conclude that ComK negatively regulates degR expression by preventing sigmaD-driven transcription of degR, possibly through interaction with the control region.",LLL.d26.s0,sigmaD,degR
136,LLL.d26,False,"From these results we conclude that ComK negatively regulates degR expression by preventing sigmaD-driven transcription of degR, possibly through interaction with the control region.",LLL.d26.s0,sigmaD,degR
137,LLL.d26,False,"From these results we conclude that ComK negatively regulates degR expression by preventing sigmaD-driven transcription of degR, possibly through interaction with the control region.",LLL.d26.s0,degR,degR
138,LLL.d26,True,"We have shown previously that the transcription of degR is driven by an alternative sigma factor, sigmaD.",LLL.d26.s1,sigmaD,degR
139,LLL.d27,True,"DNase I footprinting showed that SpoIIID binds strongly to two sites in the cotC promoter region, binds weakly to one site in the cotX promoter, and does not bind specifically to cotB.",LLL.d27.s0,SpoIIID,cotC
140,LLL.d27,True,"DNase I footprinting showed that SpoIIID binds strongly to two sites in the cotC promoter region, binds weakly to one site in the cotX promoter, and does not bind specifically to cotB.",LLL.d27.s0,SpoIIID,cotX
141,LLL.d27,True,"DNase I footprinting showed that SpoIIID binds strongly to two sites in the cotC promoter region, binds weakly to one site in the cotX promoter, and does not bind specifically to cotB.",LLL.d27.s0,SpoIIID,cotB
142,LLL.d27,False,"DNase I footprinting showed that SpoIIID binds strongly to two sites in the cotC promoter region, binds weakly to one site in the cotX promoter, and does not bind specifically to cotB.",LLL.d27.s0,cotC,cotX
143,LLL.d27,False,"DNase I footprinting showed that SpoIIID binds strongly to two sites in the cotC promoter region, binds weakly to one site in the cotX promoter, and does not bind specifically to cotB.",LLL.d27.s0,cotC,cotB
144,LLL.d27,False,"DNase I footprinting showed that SpoIIID binds strongly to two sites in the cotC promoter region, binds weakly to one site in the cotX promoter, and does not bind specifically to cotB.",LLL.d27.s0,cotX,cotB
145,LLL.d27,True,"Transcription of the cotB, cotC, and cotX genes by final sigma(K) RNA polymerase is activated by a small, DNA-binding protein called GerE.",LLL.d27.s1,sigma(K),cotB
