,docId,isValid,passage,passage_id,e1,e2
10,IEPA.d2,False,"SP ewes also had greater incorporation of [3H]inositol into inositol trisphosphate (IP3) (+3449%, p less than 0.01) and total inositol phosphate (IP) (+760%, p less than 0.08), in response to oxytocin, than did oCSP ewes (+553 and +168% for IP3 and total IP, respectively) in endometrium collected at ovariectomy/hysterectomy on Day 16",IEPA.d2.s2,inositol phosphate,IP
11,IEPA.d2,False,"SP ewes also had greater incorporation of [3H]inositol into inositol trisphosphate (IP3) (+3449%, p less than 0.01) and total inositol phosphate (IP) (+760%, p less than 0.08), in response to oxytocin, than did oCSP ewes (+553 and +168% for IP3 and total IP, respectively) in endometrium collected at ovariectomy/hysterectomy on Day 16",IEPA.d2.s2,IP3,IP
12,IEPA.d2,True,"These results indicate that oTP-1 may prevent luteolysis by inhibiting development of endometrial responsiveness to oxytocin and, therefore, reduce oxytocin-induced synthesis of IP3 and PGF2 alpha",IEPA.d2.s3,oxytocin,IP3
13,IEPA.d2,False,"These results indicate that oTP-1 may prevent luteolysis by inhibiting development of endometrial responsiveness to oxytocin and, therefore, reduce oxytocin-induced synthesis of IP3 and PGF2 alpha",IEPA.d2.s3,oxytocin,oxytocin
14,IEPA.d2,False,"These results indicate that oTP-1 may prevent luteolysis by inhibiting development of endometrial responsiveness to oxytocin and, therefore, reduce oxytocin-induced synthesis of IP3 and PGF2 alpha",IEPA.d2.s3,oxytocin,IP3
15,IEPA.d3,False,"Inositol 1,4,5-trisphosphate and oxytocin binding in human myometrium",IEPA.d3.s4,"Inositol 1,4,5-trisphosphate",oxytocin
16,IEPA.d4,False,The effects of prostaglandin F2 alpha (PGF2 alpha) on intracellular Ca2+ concentration ([Ca2+]i) and inositol phosphate (IP) generation in human myometrial cells were evaluated and compared to the effects of oxytocin,IEPA.d4.s5,inositol phosphate,oxytocin
17,IEPA.d4,True,"In contrast, the potencies of oxytocin to raise IP and [Ca2+]i were similar and independent of extracellular Ca2+, and could be suppressed by pertussis toxin and phorbol ester, but not by verapamil",IEPA.d4.s6,oxytocin,IP
18,IEPA.d4,True,"The action of PGF2 alpha depends on extracellular Ca2+, whereas oxytocin activates the G-protein-dependent phospholipase-C-IP3-Ca2+ signal-transducing pathway, complemented by the influx of extracellular Ca2+",IEPA.d4.s7,oxytocin,IP3
19,IEPA.d8,False,"The objectives of this study were to evaluate and compare the actions of endothelin-1 (ET-1), oxytocin, prostaglandin F2 alpha (PGF2 alpha) and inositol 1,4,5-trisphosphate (IP3) on 45Ca2+ mobilization in permeabilized rat myometrial cells and to examine the activation of the inositol lipid cycle in intact myocytes",IEPA.d8.s14,oxytocin,"inositol 1,4,5-trisphosphate"
20,IEPA.d8,False,"All four agonists caused a biphasic release of 45Ca2+ from non-mitochondrial pool(s), with the rank order of potency: oxytocin > PGF2 alpha > ET-1 > IP3",IEPA.d8.s15,oxytocin,IP3
21,IEPA.d8,True,"Endothelin-1 and oxytocin stimulated inositol phosphate accumulation at concentrations similar to those that promoted 45Ca2+ efflux, whereas about 100 times higher concentrations of PGF2 alpha were needed to activate this signaling pathway in intact cells",IEPA.d8.s16,oxytocin,inositol phosphate
22,IEPA.d8,True,"It is concluded that the primary action of PGF2 alpha in myometrial cells is to enhance Ca2+ influx, whereas oxytocin and ET-1 receptors are coupled to phospholipase C, generating IP3 and raising the intracellular concentration of free Ca2+ from intracellular as well as extracellular sources",IEPA.d8.s17,oxytocin,IP3
23,IEPA.d9,False,"Oxytocin induced a biphasic increase in the intracellular Ca2+ concentration of porcine myometrial cells: participation of a pertussis toxin-insensitive G-protein, inositol 1,4,5-trisphosphate-sensitive Ca2+ pool, and Ca2+ channels",IEPA.d9.s18,Oxytocin,"inositol 1,4,5-trisphosphate"
24,IEPA.d9,True,"Administration of OT (1 microM) for 15 sec increased inositol 1,4,5-trisphosphate (IP3) formation by 61%",IEPA.d9.s19,OT,"inositol 1,4,5-trisphosphate"
25,IEPA.d9,True,"Pretreatment with pertussis toxin (PTX, 1 microgram/ml) for 2 hr failed to alter the OT-induced increase in [Ca2+]i and IP3 formation",IEPA.d9.s20,OT,IP3
26,IEPA.d9,True,U-73122 (3 microM) also abolished the OT-induced IP3 formation,IEPA.d9.s21,OT,IP3
27,IEPA.d10,True,Amyloid beta protein disruption of cholinergic and growth factor phospholipase C signals could underlie cognitive and neurodegerative aspects of Alzheimer's disease,IEPA.d10.s22,Amyloid,phospholipase C
28,IEPA.d11,True,"Amyloid beta protein (25-35) stimulation of phospholipases A, C and D activities of LA-N-2 cells",IEPA.d11.s23,Amyloid,phospholipases
29,IEPA.d11,False,"[3H]Inositol prelabeled LA-N-2 cells were exposed to varying concentrations of A beta P, from 20 to 125 micrograms/ml, and phospholipase C activation was measured",IEPA.d11.s24,A beta P,phospholipase C
30,IEPA.d11,True,"The effects of adrenergic, metabotropic amino acid and bombesin antagonists on the A beta P mediated stimulation of phospholipase C activity was investigated",IEPA.d11.s25,A beta P,phospholipase C
31,IEPA.d11,True,"Propranolol, a beta adrenergic antagonist, 7-chloro-kynurenic acid, a metabotropic amino acid antagonist, and [Tyr4-D-Phe12]bombesin, a bombesin antagonist, blunted the A beta P stimulation of phospholipase C activity in [3H]inositol prelabeled LA-N-2 cells",IEPA.d11.s26,A beta P,phospholipase C
32,IEPA.d11,True,This suggests that amyloid beta protein activation of phospholipase C may be receptor mediated,IEPA.d11.s27,amyloid,phospholipase C
33,IEPA.d11,True,The phospholipase C inhibitor U 71322 prevented the activation of phospholipase C by A beta P,IEPA.d11.s28,phospholipase C,A beta P
34,IEPA.d11,False,The phospholipase C inhibitor U 71322 prevented the activation of phospholipase C by A beta P,IEPA.d11.s28,phospholipase C,phospholipase C
35,IEPA.d11,False,The phospholipase C inhibitor U 71322 prevented the activation of phospholipase C by A beta P,IEPA.d11.s28,phospholipase C,A beta P
36,IEPA.d12,True,These results suggest that APP-S secretion and A beta production in NT2N neurons are regulated by the muscarinic/phospholipase C signal transduction pathway,IEPA.d12.s29,APP-S,phospholipase C
37,IEPA.d12,True,These results suggest that APP-S secretion and A beta production in NT2N neurons are regulated by the muscarinic/phospholipase C signal transduction pathway,IEPA.d12.s29,A beta,phospholipase C
38,IEPA.d12,False,These results suggest that APP-S secretion and A beta production in NT2N neurons are regulated by the muscarinic/phospholipase C signal transduction pathway,IEPA.d12.s29,APP-S,A beta
39,IEPA.d13,False,"Current interest in reducing heart disease risks by diet involves attention to total fat; saturated, monounsaturated, polyunsaturated and trans fatty acids, as well as dietary cholesterol, soluble fiber, salt, alcohol, antioxidants, dietary alterations causing homocysteinemia and other dietary constituents, such as flavonoid compounds in some soy products",IEPA.d13.s30,cholesterol,flavonoid
40,IEPA.d14,False,This indicates that the calcium response to OT application was principally associated with activation of the IP3-sensitive calcium stores,IEPA.d14.s31,OT,IP3
41,IEPA.d15,True,The beta amyloid protein fragments had diverse effects on phosphoinositide-specific phospholipase C (PI-PLC) as assayed in rat cortical membranes,IEPA.d15.s32,amyloid,phospholipase C
42,IEPA.d16,False,"They are needed for the catabolism of cholesterol, bile acids, and steroid hormones; they hydrolyze a number of flavonoid glycosides to anticarcinogens; and they detoxify certain carcinogens",IEPA.d16.s33,cholesterol,flavonoid
43,IEPA.d17,True,"The aim of this study was to investigate the effects of hCG, hCG plus oxytocin and oxytocin on [3H] inositol phosphate (IP) formations in porcine myometrial cells obtained from ovariectomized and cyclic gilts",IEPA.d17.s34,oxytocin,inositol phosphate
44,IEPA.d17,True,"The aim of this study was to investigate the effects of hCG, hCG plus oxytocin and oxytocin on [3H] inositol phosphate (IP) formations in porcine myometrial cells obtained from ovariectomized and cyclic gilts",IEPA.d17.s34,oxytocin,inositol phosphate
45,IEPA.d17,False,"The aim of this study was to investigate the effects of hCG, hCG plus oxytocin and oxytocin on [3H] inositol phosphate (IP) formations in porcine myometrial cells obtained from ovariectomized and cyclic gilts",IEPA.d17.s34,oxytocin,oxytocin
46,IEPA.d17,True,"The highest production of total inositol phosphates (d.p.m.) was found in cells from ovariectomized gilts given in vivo estradiol benzoate and progesterone for five consecutive days and treated with 1000 mU hCG and 100 mU hCG plus 1 microM oxytocin (984 +/- 84 and 1063 +/- 131 vs 314 +/- 36, respectively)",IEPA.d17.s35,inositol phosphates,oxytocin
47,IEPA.d17,True,"There was also a very significant increase of IP1 after the addition of 1000 mU hCG (p < 0.001) and IP1 and IP3 when 1000 mU hCG plus oxytocin were added (p < 0.001 and p < 0.01, respectively)",IEPA.d17.s36,IP1,oxytocin
48,IEPA.d17,True,"There was also a very significant increase of IP1 after the addition of 1000 mU hCG (p < 0.001) and IP1 and IP3 when 1000 mU hCG plus oxytocin were added (p < 0.001 and p < 0.01, respectively)",IEPA.d17.s36,IP1,oxytocin
49,IEPA.d17,True,"There was also a very significant increase of IP1 after the addition of 1000 mU hCG (p < 0.001) and IP1 and IP3 when 1000 mU hCG plus oxytocin were added (p < 0.001 and p < 0.01, respectively)",IEPA.d17.s36,IP3,oxytocin
50,IEPA.d17,False,"There was also a very significant increase of IP1 after the addition of 1000 mU hCG (p < 0.001) and IP1 and IP3 when 1000 mU hCG plus oxytocin were added (p < 0.001 and p < 0.01, respectively)",IEPA.d17.s36,IP1,IP1
51,IEPA.d17,False,"There was also a very significant increase of IP1 after the addition of 1000 mU hCG (p < 0.001) and IP1 and IP3 when 1000 mU hCG plus oxytocin were added (p < 0.001 and p < 0.01, respectively)",IEPA.d17.s36,IP1,IP3
52,IEPA.d17,False,"There was also a very significant increase of IP1 after the addition of 1000 mU hCG (p < 0.001) and IP1 and IP3 when 1000 mU hCG plus oxytocin were added (p < 0.001 and p < 0.01, respectively)",IEPA.d17.s36,IP1,IP3
53,IEPA.d17,True,Only oxytocin alone increased the formation of IPs in cells from ovariectomized pigs treated with estradiol in vivo (p < 0.01),IEPA.d17.s37,oxytocin,IPs
54,IEPA.d17,True,The highest dose of hCG plus The highest dose of hCG plus oxytocin provoked accumulation of total [3H]inositol phosphate (p < 0.05) 53% over the basal level on days 21/1 of the estrous cycle,IEPA.d17.s38,oxytocin,inositol phosphate
55,IEPA.d17,True,The present study demonstrates that hCG and oxytocin can increase the accumulation of inositol phosphates in porcine myometrial cells,IEPA.d17.s39,oxytocin,inositol phosphates
56,IEPA.d18,False,"The relative risks between highest and lowest quarters of flavonoid intake adjusted for age, smoking, serum cholesterol concentration, blood pressure, and body mass index were 0.69 (95% confidence interval 0.53 to 0.90) and 0.54 (0.33 to 0.87) for total and coronary mortality, respectively",IEPA.d18.s40,flavonoid,cholesterol
57,IEPA.d19,False,"Granulosa cells were isolated from bovine preovulatory follicles and cultured for 3 days with or without OT in medium supplemented with either insulin (1 microgram/ml) + 1% fetal calf serum (FCS), which maintains basal estradiol secretion, or low doses of FSH (1 and 2 ng/ml) + 1% FCS, a culture condition that maximizes effects of FSH on estradiol secretion",IEPA.d19.s41,OT,insulin
58,IEPA.d20,True,"We propose that OT binds to specific OT receptors (OTR) on the endometrium to stimulate phosphoinositide (PI) hydrolysis, thereby activating the inositol trisphosphate (IP3)-diacylglycerol (DAG) second-messenger system to promote pulsatile PGF2 alpha secretion",IEPA.d20.s42,OT,IP3
59,IEPA.d20,True,Endometrial IP3 was increased within 30 seconds after OT treatment and preceded the increase in PGF2 alpha release stimulated by OT,IEPA.d20.s43,IP3,OT
60,IEPA.d20,False,Endometrial IP3 was increased within 30 seconds after OT treatment and preceded the increase in PGF2 alpha release stimulated by OT,IEPA.d20.s43,IP3,OT
61,IEPA.d20,False,Endometrial IP3 was increased within 30 seconds after OT treatment and preceded the increase in PGF2 alpha release stimulated by OT,IEPA.d20.s43,OT,OT
62,IEPA.d20,True,"These results support the hypothesis that OT stimulates phospholipase C to hydrolyze PI, yielding IP3 and DAG second-messengers which promote endometrial PGF2 alpha release during CL regression in pigs",IEPA.d20.s44,OT,IP3
63,IEPA.d21,True,These data suggest that cAMP-dependent phosphorylation at a step involving GTP-binding protein/PLC coupling can exert a negative effect on the stimulation of IP3 formation by oxytocin and thereby affect contraction/relaxation in the myometrium,IEPA.d21.s45,IP3,oxytocin
64,IEPA.d22,True,"Once the abnormally phosphorylated abnormal prion protein isoform agent is initiated, any stress event ensuing in adult life induces a nerve growth factor-mediated synthesis of normal cellular prion protein isoform that aggregates to abnormally phosphorylated abnormal prion protein isoform, thereby becoming 'infected'/transformed into the same; due to the vicious circle of positive feedback invoked by the blocking of a prion protein-specific kinase",IEPA.d22.s46,prion protein,kinase
65,IEPA.d22,False,"Once the abnormally phosphorylated abnormal prion protein isoform agent is initiated, any stress event ensuing in adult life induces a nerve growth factor-mediated synthesis of normal cellular prion protein isoform that aggregates to abnormally phosphorylated abnormal prion protein isoform, thereby becoming 'infected'/transformed into the same; due to the vicious circle of positive feedback invoked by the blocking of a prion protein-specific kinase",IEPA.d22.s46,prion protein,prion protein
66,IEPA.d22,False,"Once the abnormally phosphorylated abnormal prion protein isoform agent is initiated, any stress event ensuing in adult life induces a nerve growth factor-mediated synthesis of normal cellular prion protein isoform that aggregates to abnormally phosphorylated abnormal prion protein isoform, thereby becoming 'infected'/transformed into the same; due to the vicious circle of positive feedback invoked by the blocking of a prion protein-specific kinase",IEPA.d22.s46,prion protein,prion protein
67,IEPA.d22,False,"Once the abnormally phosphorylated abnormal prion protein isoform agent is initiated, any stress event ensuing in adult life induces a nerve growth factor-mediated synthesis of normal cellular prion protein isoform that aggregates to abnormally phosphorylated abnormal prion protein isoform, thereby becoming 'infected'/transformed into the same; due to the vicious circle of positive feedback invoked by the blocking of a prion protein-specific kinase",IEPA.d22.s46,prion protein,prion protein
68,IEPA.d22,False,"Once the abnormally phosphorylated abnormal prion protein isoform agent is initiated, any stress event ensuing in adult life induces a nerve growth factor-mediated synthesis of normal cellular prion protein isoform that aggregates to abnormally phosphorylated abnormal prion protein isoform, thereby becoming 'infected'/transformed into the same; due to the vicious circle of positive feedback invoked by the blocking of a prion protein-specific kinase",IEPA.d22.s46,prion protein,kinase
69,IEPA.d22,False,"Once the abnormally phosphorylated abnormal prion protein isoform agent is initiated, any stress event ensuing in adult life induces a nerve growth factor-mediated synthesis of normal cellular prion protein isoform that aggregates to abnormally phosphorylated abnormal prion protein isoform, thereby becoming 'infected'/transformed into the same; due to the vicious circle of positive feedback invoked by the blocking of a prion protein-specific kinase",IEPA.d22.s46,prion protein,prion protein
70,IEPA.d22,False,"Once the abnormally phosphorylated abnormal prion protein isoform agent is initiated, any stress event ensuing in adult life induces a nerve growth factor-mediated synthesis of normal cellular prion protein isoform that aggregates to abnormally phosphorylated abnormal prion protein isoform, thereby becoming 'infected'/transformed into the same; due to the vicious circle of positive feedback invoked by the blocking of a prion protein-specific kinase",IEPA.d22.s46,prion protein,prion protein
71,IEPA.d22,False,"Once the abnormally phosphorylated abnormal prion protein isoform agent is initiated, any stress event ensuing in adult life induces a nerve growth factor-mediated synthesis of normal cellular prion protein isoform that aggregates to abnormally phosphorylated abnormal prion protein isoform, thereby becoming 'infected'/transformed into the same; due to the vicious circle of positive feedback invoked by the blocking of a prion protein-specific kinase",IEPA.d22.s46,prion protein,kinase
72,IEPA.d22,False,"Once the abnormally phosphorylated abnormal prion protein isoform agent is initiated, any stress event ensuing in adult life induces a nerve growth factor-mediated synthesis of normal cellular prion protein isoform that aggregates to abnormally phosphorylated abnormal prion protein isoform, thereby becoming 'infected'/transformed into the same; due to the vicious circle of positive feedback invoked by the blocking of a prion protein-specific kinase",IEPA.d22.s46,prion protein,prion protein
73,IEPA.d22,False,"Once the abnormally phosphorylated abnormal prion protein isoform agent is initiated, any stress event ensuing in adult life induces a nerve growth factor-mediated synthesis of normal cellular prion protein isoform that aggregates to abnormally phosphorylated abnormal prion protein isoform, thereby becoming 'infected'/transformed into the same; due to the vicious circle of positive feedback invoked by the blocking of a prion protein-specific kinase",IEPA.d22.s46,prion protein,kinase
74,IEPA.d23,True,"The resulting abnormally phosphorylated PrPsc aggregates to freshly synthesized PrPc, transforming it into same; due to a system of positive feedback invoked by the organophosphate-induced blockage of a prion protein-specific protein kinase.",IEPA.d23.s47,prion protein,protein kinase
75,IEPA.d23,False,"The resulting abnormally phosphorylated PrPsc aggregates to freshly synthesized PrPc, transforming it into same; due to a system of positive feedback invoked by the organophosphate-induced blockage of a prion protein-specific protein kinase.",IEPA.d23.s47,PrPsc,PrPc
76,IEPA.d23,False,"The resulting abnormally phosphorylated PrPsc aggregates to freshly synthesized PrPc, transforming it into same; due to a system of positive feedback invoked by the organophosphate-induced blockage of a prion protein-specific protein kinase.",IEPA.d23.s47,PrPsc,prion protein
77,IEPA.d23,False,"The resulting abnormally phosphorylated PrPsc aggregates to freshly synthesized PrPc, transforming it into same; due to a system of positive feedback invoked by the organophosphate-induced blockage of a prion protein-specific protein kinase.",IEPA.d23.s47,PrPsc,protein kinase
78,IEPA.d23,False,"The resulting abnormally phosphorylated PrPsc aggregates to freshly synthesized PrPc, transforming it into same; due to a system of positive feedback invoked by the organophosphate-induced blockage of a prion protein-specific protein kinase.",IEPA.d23.s47,PrPc,prion protein
79,IEPA.d23,False,"The resulting abnormally phosphorylated PrPsc aggregates to freshly synthesized PrPc, transforming it into same; due to a system of positive feedback invoked by the organophosphate-induced blockage of a prion protein-specific protein kinase.",IEPA.d23.s47,PrPc,protein kinase
80,IEPA.d24,True,"The aim of the present study was to investigate how oxytocin given subcutaneously (SC) and intracerebroventricularly (ICV) influences the secretion of insulin, glucagon and glucose and to investigate whether the effect on these variables of suckling in lactating rats is mediated by oxytocinergic mechanisms",IEPA.d24.s48,oxytocin,insulin
81,IEPA.d24,True,"Subcutaneous injections of oxytocin increased insulin, glucagon and glucose levels significantly",IEPA.d24.s49,oxytocin,insulin
82,IEPA.d24,True,Two nanograms oxytocin given ICV had no effect on glucagon and glucose levels but caused a significant rise in insulin levels at this time point,IEPA.d24.s50,oxytocin,insulin
83,IEPA.d24,True,The oxytocin antagonist 1-deamino-2-D-Tyr-(OEt)-4-Thr-8-Orn-oxytocin administered ICV increased insulin levels itself and therefore the effect on oxytocin-induced insulin secretion was difficult to evaluate,IEPA.d24.s51,oxytocin,insulin
84,IEPA.d24,False,The oxytocin antagonist 1-deamino-2-D-Tyr-(OEt)-4-Thr-8-Orn-oxytocin administered ICV increased insulin levels itself and therefore the effect on oxytocin-induced insulin secretion was difficult to evaluate,IEPA.d24.s51,oxytocin,insulin
85,IEPA.d24,False,The oxytocin antagonist 1-deamino-2-D-Tyr-(OEt)-4-Thr-8-Orn-oxytocin administered ICV increased insulin levels itself and therefore the effect on oxytocin-induced insulin secretion was difficult to evaluate,IEPA.d24.s51,oxytocin,oxytocin
86,IEPA.d24,False,The oxytocin antagonist 1-deamino-2-D-Tyr-(OEt)-4-Thr-8-Orn-oxytocin administered ICV increased insulin levels itself and therefore the effect on oxytocin-induced insulin secretion was difficult to evaluate,IEPA.d24.s51,oxytocin,insulin
87,IEPA.d24,False,The oxytocin antagonist 1-deamino-2-D-Tyr-(OEt)-4-Thr-8-Orn-oxytocin administered ICV increased insulin levels itself and therefore the effect on oxytocin-induced insulin secretion was difficult to evaluate,IEPA.d24.s51,insulin,oxytocin
88,IEPA.d24,False,The oxytocin antagonist 1-deamino-2-D-Tyr-(OEt)-4-Thr-8-Orn-oxytocin administered ICV increased insulin levels itself and therefore the effect on oxytocin-induced insulin secretion was difficult to evaluate,IEPA.d24.s51,insulin,insulin
89,IEPA.d24,True,Intracerebroventricular injections of 200 ng oxytocin caused a significant rise not only of insulin but also of glucagon and glucose levels,IEPA.d24.s52,oxytocin,insulin
90,IEPA.d24,True,"In contrast, nanogram amounts of oxytocin administered ICV cause a rise of insulin levels",IEPA.d24.s53,oxytocin,insulin
91,IEPA.d25,False,The responses of serum oxytocin (OT) and vasopressin (AVP) to the serotonergic HT1A agonist buspirone (15 mg p.o.) or the HTD1 agonist sumatriptan (6 mg injected subcutaneously) were evaluated in 7 normal men either in basal conditions or during an insulin (0.15 iu/kg as an i.v. bolus) tolerance test (ITT),IEPA.d25.s54,oxytocin,insulin
92,IEPA.d25,True,Stimulation of 5HT-1D receptors with sumatriptan was unable to change neither AVP nor OT response to insulin-induced hypoglycemia,IEPA.d25.s55,OT,insulin
93,IEPA.d26,False,"The SGR and RGR also had different endocrine profiles with, for example, twice as high oxytocin (p < 0.01) and insulin levels (p < 0.01) in RGR compared to the SGR",IEPA.d26.s56,oxytocin,insulin
94,IEPA.d27,True,"8-OH-DPAT also increased insulin and decreased CCK and somatostatin levels, effects that were blocked by pretreatment with the oxytocin antagonist",IEPA.d27.s57,insulin,oxytocin
95,IEPA.d27,True,"Taken together, these data suggest that the effect of 8-OH-DPAT on plasma levels of insulin, somatostatin and CCK may be mediated by oxytocin",IEPA.d27.s58,insulin,oxytocin
96,IEPA.d27,True,"In previous experiments, we have shown that following i.c.v. application of oxytocin, plasma levels of insulin are increased through a cholinergic mechanism",IEPA.d27.s59,oxytocin,insulin
97,IEPA.d28,True,"In HVSMC both oxytocin and AVP increased inositol 1,4,5-trisphosphate (IP3) production and [Ca2+]i response, but the efficacy of the responses was greater for oxytocin than AVP",IEPA.d28.s60,oxytocin,"inositol 1,4,5-trisphosphate"
98,IEPA.d28,False,"In HVSMC both oxytocin and AVP increased inositol 1,4,5-trisphosphate (IP3) production and [Ca2+]i response, but the efficacy of the responses was greater for oxytocin than AVP",IEPA.d28.s60,oxytocin,oxytocin
99,IEPA.d28,False,"In HVSMC both oxytocin and AVP increased inositol 1,4,5-trisphosphate (IP3) production and [Ca2+]i response, but the efficacy of the responses was greater for oxytocin than AVP",IEPA.d28.s60,"inositol 1,4,5-trisphosphate",oxytocin
100,IEPA.d31,True,"OT may rapidly stimulate inositol (1,4,5)-trisphosphate (IP3) and diacylglycerol (DAG) formation, consistent with the concept of rapid activation of a second-messenger system",IEPA.d31.s63,OT,"inositol (1,4,5)-trisphosphate"
101,IEPA.d31,True,"In support of this hypothesis, endometrial IP3 levels were increased (P < 0.05) within 0.5 min after treatment with 0.1 microM OT",IEPA.d31.s64,IP3,OT
102,IEPA.d31,True,These results indicate that OT induces endometrial IP3 production in a rapid manner indicative of a second-messenger system,IEPA.d31.s65,OT,IP3
103,IEPA.d32,True,Gamma-aminobutyric acid mediation of the inhibitory effect of nitric oxide on the arginine vasopressin and oxytocin responses to insulin-induced hypoglycemia,IEPA.d32.s66,oxytocin,insulin
104,IEPA.d32,True,"Previous studies have demonstrated that the nitric oxide (NO) synthase inhibitor L-NAME exerts positive effects on the arginine vasopressin (AVP) and oxytocin (OT) responses to insulin-induced hypoglycemia, suggesting inhibitory actions of NO",IEPA.d32.s67,oxytocin,insulin
105,IEPA.d32,False,"AVP and OT secretory patterns during insulin (0.15 IU/kg, i.v.)-tolerance tests (ITT) were examined in seven normal male subjects with (experimental tests) and without (control test) concomitant treatment with L-NAME (40 micrograms/kg injected plus 50 micrograms/kg infused, i.v.), the GABAergic agent sodium valproate (600 mg in three divided doses orally) or the combination of L-NAME and sodium valproate",IEPA.d32.s68,OT,insulin
106,IEPA.d32,True,Insulin-induced hypoglycemia increased by 2-fold (peak vs. baseline) plasma AVP and OT levels,IEPA.d32.s69,Insulin,OT
107,IEPA.d32,True,These data indicate a GABAergic mediation of the inhibitory modulation by NO of the AVP and OT responses to insulin-induced hypoglycemia,IEPA.d32.s70,OT,insulin
108,IEPA.d33,True,Correlation between the stimulatory effect of oxytocin on the formation of inositol phosphates and the oxytocin receptor level in the pregnant rabbit myometrium,IEPA.d33.s71,oxytocin,inositol phosphates
109,IEPA.d33,True,"OBJECTIVE: In order to elucidate the roles of inositol trisphosphate (IP3) and oxytocin (OT) receptors in rabbit parturition, the concentration of IP3 induced by OT and the OT receptor levels were determined in rabbit myometria before and after parturition",IEPA.d33.s72,IP3,OT
110,IEPA.d33,False,"OBJECTIVE: In order to elucidate the roles of inositol trisphosphate (IP3) and oxytocin (OT) receptors in rabbit parturition, the concentration of IP3 induced by OT and the OT receptor levels were determined in rabbit myometria before and after parturition",IEPA.d33.s72,inositol trisphosphate,IP3
111,IEPA.d33,False,"OBJECTIVE: In order to elucidate the roles of inositol trisphosphate (IP3) and oxytocin (OT) receptors in rabbit parturition, the concentration of IP3 induced by OT and the OT receptor levels were determined in rabbit myometria before and after parturition",IEPA.d33.s72,inositol trisphosphate,OT
